HLA-DRB1	0.565715832783	0.997046139869
FRG2B	0.565422169772	1.0
SPATA31D1	0.565395413067	0.998520048386
SLC35G6	0.564810541151	1.0
NAT8	0.564651420406	1.0
TUBB8	0.564373963216	1.0
CSH2	0.56433688852	1.0
ZNF302	0.564266791492	1.0
CSHL1	0.564194275523	1.0
GH1	0.564193162641	1.0
CGB2	0.564093210117	1.0
OR4F17	0.564021821562	1.0
CGB5	0.563919992867	1.0
CGB7	0.563919992867	1.0
GH2	0.563871026063	1.0
OR4F5	0.563867337825	1.0
OR4F4	0.563867337825	1.0
OR4F21	0.563863442738	1.0
OR4F29	0.563863442738	1.0
OR4F3	0.563863442738	1.0
OR4F16	0.563863442738	1.0
LHB	0.563831540123	1.0
CGB1	0.563784242641	1.0
CGB8	0.563764210767	1.0
CSH1	0.563712276277	1.0
KRTAP4-7	0.563643565119	0.99851545541
AMZ2	0.563574293452	1.0
ZNF443	0.563555576506	0.99851522397
FRG2	0.563501570634	1.0
C17orf58	0.563498869101	0.998515074772
SERPINB3	0.563489302762	0.9985150496
KRTAP4-11	0.563445493506	0.998514934313
FAM205A	0.563410264009	0.995557719754
TAS2R43	0.563406994271	0.99703407087
KRTAP4-8	0.563296759658	0.998514542776
PABPC3	0.563235855239	0.995556350292
DUX4	0.563170859224	1.0
KRTAP4-9	0.563150066093	0.998514156408
CCDC121	0.563109155985	1.0
KRTAP9-7	0.563105015744	0.998514037712
MRGPRX4	0.563020681502	0.997032041858
CKMT1A	0.56301670371	1.0
C12orf71	0.563016600935	0.997032020411
ZBTB12	0.563002297582	0.997031945232
OR8B2	0.562959308884	0.997031719258
RNASE2	0.562955042837	0.997031696832
OR1S1	0.562887052231	0.995553608949
ATF4	0.562801782845	1.0
GK3P	0.562785618634	0.99851319564
ZNF181	0.56274243762	0.998513081722
CYP3A4	0.562694774842	1.0
APOBEC3F	0.562678461443	0.998512912912
RNFT1	0.562665482623	1.0
SLX1B	0.562663365735	0.998512873074
SLX1A	0.562663365735	0.998512873074
KRT16	0.562657406227	0.995551802248
OR8B3	0.562650341409	0.997030094131
TAS2R30	0.562647002763	0.99703007656
GPR32	0.562589689344	0.9970297749
IFNL2	0.562532746886	0.997029475132
SERPINB4	0.562517328618	0.99851248757
ZNF799	0.562501270468	0.998512445168
RPS17	0.562495712894	0.998512430492
KRT17	0.562325686744	0.997028384572
PGA4	0.562298359801	1.0
SULT1A3	0.562253290116	0.998511790062
SULT1A4	0.562253290116	0.998511790062
OR1S2	0.562114633542	0.995547526233
HCAR3	0.561988566227	0.994070844283
SPATA31D4	0.561980819527	0.998511069593
SPATA31D3	0.561976367999	0.998511057817
ARL17A	0.561973583761	1.0
DHRS4	0.561926735878	1.0
HLA-DRB5	0.561897018323	0.998510847865
APOBEC3D	0.561874967534	0.99851078951
PNRC2	0.561839278708	0.997025819571
GOLGA6B	0.561836306956	1.0
ZNF285	0.561805652395	0.995545088376
CYP4A22	0.561788264784	0.9970255503
RFPL1	0.561732151754	0.995544508064
PRB4	0.561673746822	0.99554404683
KLRC2	0.56167139765	0.997024933246
KRTAP5-7	0.561666020754	0.995543985809
KRTAP21-1	0.561633583066	0.995543729594
HLA-C	0.561625371624	0.991126871097
HLA-G	0.561616307226	0.994066937548
CDRT15L2	0.561612231461	0.995543560929
KRT14	0.561594154396	0.995543418121
IFNL3	0.561518459091	0.99406590981
CKMT1B	0.561492223661	0.997023986718
CLEC18B	0.561435978354	0.998509626826
OR13C9	0.561280530578	0.994063409264
HLA-A	0.561222491804	0.992589498131
HLA-B	0.561170637986	0.991119744782
SPDYE2	0.561145230687	0.998508855766
SPDYE2B	0.561145230687	0.998508855766
SPDYE3	0.561129008425	0.998508812722
TRIM74	0.561127341135	0.997022057278
TRIM73	0.561125857293	0.997022049427
CTAGE15	0.561043777018	0.995539065768
EIF5AL1	0.560966595837	0.995538454744
KRTAP5-11	0.560959692361	0.994060034028
GBP1	0.560955602926	0.995538367703
DNAJB1	0.560755360107	0.995536781588
CELA3A	0.560740160268	0.995536661145
PVRIG	0.560733406371	0.994057651178
THOC3	0.560732168048	0.997019964843
KRTAP5-10	0.560643862114	0.994056707725
LCE3D	0.560632176854	0.994056584586
KRTAP5-8	0.560620677074	0.994056463395
HCAR2	0.56061156717	0.994056367387
OR10A2	0.560605362879	0.992581400977
MT1M	0.560586919656	0.994056107615
OBP2B	0.560566823676	0.994055895797
CYP4A11	0.560564940669	0.994055875948
HBG2	0.560545001104	0.994055665762
ZNF419	0.560474204891	0.994054919369
RAET1L	0.560455885076	0.994054726195
SPDYE6	0.560377344196	0.997018083549
NUTM2F	0.560357949434	0.995533630373
OR13C2	0.560288048789	0.992577230707
FSCN1	0.560276001493	0.997017545788
FFAR3	0.560267253625	0.992576957245
HBG1	0.560171381668	0.992575696241
PRB1	0.560141210448	0.994051406143
ULBP2	0.560116456091	0.994051144809
SRSF10	0.560070702491	0.997016455805
NUTM2G	0.559986040025	0.995530677333
CYP2B6	0.559985015512	0.994049756792
NCF1	0.559966441183	0.99701590195
ADAM21	0.559955168885	0.992572850822
ZNF705A	0.55991374747	0.994049003929
NUTM2A	0.559910656377	0.995530078295
DEFB108B	0.55987636592	0.99404860896
PRB2	0.559873478906	0.992571775192
HSD17B7	0.559870503088	0.998505465765
CYP3A7	0.559833134036	1.0
OR10A5	0.559825154016	0.992571138741
METTL2A	0.559794290011	1.0
ZNF773	0.559782241924	0.994047614226
RAB6C	0.559740346773	0.992570021544
AREG	0.559688286842	0.995528310294
ZNF705E	0.559602925192	0.994045718227
FAM86C1	0.55959601765	0.995527576275
CEL	0.559558797442	0.992567628798
SPDYE1	0.559436157016	0.994043953824
NUTM2D	0.559425789453	0.995526221445
LRRC37B	0.559424891853	1.0
XCL2	0.559402444368	0.992565566893
ULBP1	0.559349166746	0.994043033055
LCE3E	0.559277389929	0.99108995147
TBC1D28	0.559123931566	0.992561891172
CYP2A13	0.559117912755	0.991087432708
AGAP5	0.558991226366	0.998503118425
CES1	0.558991009913	0.995522757349
CELA3B	0.558866872409	0.991083464922
GSTA2	0.558738253876	0.992556795118
LGALS7B	0.558692056777	0.991080699809
RABL2B	0.558679252535	0.995520270125
IFNA16	0.558615391333	0.989608184453
IFNA10	0.558610939805	0.989608102502
TBC1D29	0.558590392193	0.99107909096
RRP7A	0.558577958176	0.991078894151
LGALS7	0.558536645637	0.991078240182
NBPF3	0.558506757435	1.0
UGT2B15	0.558494633478	0.997008061449
PRR20A	0.558449098926	0.99107685402
PRR20B	0.558449098926	0.99107685402
PRR20C	0.558449098926	0.99107685402
PRR20D	0.558449098926	0.99107685402
PRR20E	0.558449098926	0.99107685402
DHRS4L2	0.558388884004	0.998501506137
GSTA1	0.558303944441	0.992551048116
IFNA17	0.558298819164	0.98960235325
APOBEC3B	0.558188901931	1.0
GTF2H2	0.558155264532	1.0
GTF2H2C	0.55813078113	1.0
NPIPA2	0.557970926596	0.994028406659
NPIPA3	0.557969071792	0.994028386927
RASA4B	0.557958819505	1.0
CELA2B	0.55793667204	0.992546181251
CFC1B	0.557907800479	0.988126382433
LGALS9B	0.557871074078	0.994027344197
CFC1	0.557812834556	0.988124384992
ZNF286B	0.557810272435	0.994026697062
ALG1L2	0.557768546198	0.994026252874
NPIPB6	0.557750388462	0.995512843167
FAM25A	0.557656686297	0.989590505154
METTL2B	0.557591674578	0.995511571667
GOLGA6A	0.557493131326	0.992540295242
CCDC74A	0.557487587549	0.988117538898
LGALS9C	0.557471592207	0.994023089797
RASA4	0.55746284513	1.0
IFNA13	0.557357344463	0.98811479521
IFNA7	0.557351409093	0.988114670146
CLEC18A	0.557317110502	0.992537956779
CELA2A	0.557175707624	0.989581612837
KRTAP5-2	0.557126257353	0.988109924032
NPIPA8	0.55711289667	0.99253524193
NPIPA7	0.55711289667	0.99253524193
OBP2A	0.55686643736	0.986637367208
UGT2B17	0.556857070473	0.996999289385
