GO:0070994	0.0333110791702	nan	detection of oxidative stress	1
GO:0045924	0.394410205602	nan	regulation of female receptivity	1
GO:0047127	0.0322292671081	nan	thiomorpholine-carboxylate dehydrogenase activity	1
GO:0018916	0.277311056052	0.000205403784383	nitrobenzene metabolic process	5
GO:0034199	0.021402620336	0.391216945448	activation of protein kinase A activity	7
GO:0034198	0.0466523200383	0.304924528587	cellular response to amino acid starvation	50
GO:0034197	0.0381139318493	0.757681261206	triglyceride transport	9
GO:2000830	0.0492542803182	nan	positive regulation of parathyroid hormone secretion	1
GO:0098831	0.00398454787099	0.0675616584828	presynaptic active zone cytoplasmic component	14
GO:0034191	0.0484609464386	0.989291576022	apolipoprotein A-I receptor binding	5
GO:0034190	0.0401941087412	0.79283458554	apolipoprotein receptor binding	4
GO:0019992	0.0128486365682	0.162530871236	diacylglycerol binding	13
GO:1990410	0.0349667426727	0.775199783728	adrenomedullin receptor signaling pathway	9
GO:0030853	0.0350034915775	0.631614623056	negative regulation of granulocyte differentiation	6
GO:0030850	0.0348164155069	0.532214377608	prostate gland development	10
GO:0030851	0.0281581009873	0.461518412412	granulocyte differentiation	8
GO:0030856	0.0382472255769	0.741214428584	regulation of epithelial cell differentiation	4
GO:0030857	0.0420098334909	0.697326936285	negative regulation of epithelial cell differentiation	9
GO:0030854	0.0254782545584	0.447680128033	positive regulation of granulocyte differentiation	8
GO:0030855	0.0802714078946	0.043660463928	epithelial cell differentiation	67
GO:0030858	0.0430039740667	0.80994903415	positive regulation of epithelial cell differentiation	4
GO:0030859	0.0230599908619	0.593232221262	polarized epithelial cell differentiation	3
GO:0031106	0.0345593285213	0.777401411339	septin ring organization	2
GO:0031105	0.0811810127345	0.854044251997	septin complex	21
GO:0031104	0.0184045153099	nan	dendrite regeneration	1
GO:0031103	0.0374560984594	0.489824242759	axon regeneration	16
GO:0031102	0.0365337860199	0.685195138049	neuron projection regeneration	5
GO:0031100	0.0360677758032	0.239749986271	animal organ regeneration	40
GO:0031109	0.0413192825475	nan	microtubule polymerization or depolymerization	1
GO:0034773	0.0315049332938	0.647337275425	histone H4-K20 trimethylation	4
GO:0050833	0.0350418162633	0.69599854923	pyruvate transmembrane transporter activity	4
GO:0050830	0.0783585138309	0.261844121337	defense response to Gram-positive bacterium	133
GO:0030550	0.0338807560493	0.617209394638	acetylcholine receptor inhibitor activity	7
GO:0034777	0.0427244974535	nan	recycling endosome lumen	1
GO:0034776	0.00775855223967	0.432927267215	response to histamine	3
GO:0034775	-0.0146039925146	0.34792304144	glutathione transmembrane transport	2
GO:0034774	0.0376233217795	0.168139005536	secretory granule lumen	120
GO:0050839	0.0180480379163	0.00974221756951	cell adhesion molecule binding	60
GO:0019236	0.040646870201	0.750020457833	response to pheromone	5
GO:1900169	0.00986942947288	nan	regulation of glucocorticoid mediated signaling pathway	1
GO:0097179	0.0327341742576	0.758799810502	protease inhibitor complex	2
GO:0097176	0.0399333693872	0.796066910181	epoxide metabolic process	3
GO:0097177	0.0327061600122	0.676707096601	mitochondrial ribosome binding	4
GO:1900165	0.0326378284453	0.512964648192	negative regulation of interleukin-6 secretion	9
GO:1900164	0.01288264822	0.483639301924	nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	3
GO:1900163	0.0358632575696	nan	positive regulation of phospholipid scramblase activity	1
GO:0051782	0.0310780400075	0.526570502314	negative regulation of cell division	8
GO:0051781	0.0375589564309	0.25440915686	positive regulation of cell division	44
GO:0051780	0.0185234596362	nan	behavioral response to nutrient	1
GO:0051787	0.091977665605	0.0397927240796	misfolded protein binding	24
GO:0051786	0.159047225065	nan	all-trans-retinol 13,14-reductase activity	2
GO:0051788	0.0340331554391	0.772025134108	response to misfolded protein	2
GO:0060260	0.046441397618	nan	regulation of transcription initiation from RNA polymerase II promoter	1
GO:0060261	0.0373140530084	0.694391182368	positive regulation of transcription initiation from RNA polymerase II promoter	10
GO:0006598	0.0384731975152	nan	polyamine catabolic process	1
GO:0060263	-0.0049436813358	0.252117599818	regulation of respiratory burst	4
GO:0090344	0.0281409298973	0.52343741667	negative regulation of cell aging	6
GO:0020027	0.0379694230893	0.707588181887	hemoglobin metabolic process	5
GO:0060266	0.0175495704916	0.532495560573	negative regulation of respiratory burst involved in inflammatory response	3
GO:0031812	0.0428178258891	nan	P2Y1 nucleotide receptor binding	1
GO:0006592	0.0370782435036	nan	ornithine biosynthetic process	2
GO:0090389	0.0591198005422	nan	phagosome-lysosome fusion involved in apoptotic cell clearance	1
GO:0006590	0.025592448177	0.410390645331	thyroid hormone generation	16
GO:0006591	0.0412744830718	nan	ornithine metabolic process	1
GO:0006596	0.0332895013906	0.63562292215	polyamine biosynthetic process	5
GO:0006597	0.0590724303338	nan	spermine biosynthetic process	1
GO:0006595	0.0464475921965	0.860674820591	polyamine metabolic process	4
GO:0010906	0.0299664381108	0.276440668828	regulation of glucose metabolic process	20
GO:0010907	0.0381869642099	0.619085779563	positive regulation of glucose metabolic process	9
GO:0050786	0.0874258988735	0.201113598305	RAGE receptor binding	13
GO:0010905	0.0448762719438	nan	negative regulation of UDP-glucose catabolic process	1
GO:0010902	0.0453809562593	0.889978639069	positive regulation of very-low-density lipoprotein particle remodeling	2
GO:0010903	0.0437623359726	0.844033593138	negative regulation of very-low-density lipoprotein particle remodeling	4
GO:0010900	-0.028513937318	nan	negative regulation of phosphatidylcholine catabolic process	1
GO:0050783	0.0330193603666	nan	cocaine metabolic process	1
GO:0046651	0.0251121369892	0.563203833832	lymphocyte proliferation	4
GO:2000415	-0.0120738670426	nan	positive regulation of fibronectin-dependent thymocyte migration	1
GO:0046653	0.0416392813825	0.818879056842	tetrahydrofolate metabolic process	13
GO:0046655	0.0448277303594	0.520546771462	folic acid metabolic process	24
GO:0046654	0.0853609357243	0.897094351298	tetrahydrofolate biosynthetic process	6
GO:0046657	0.0379153548566	nan	folic acid catabolic process	1
GO:0010909	0.0334340556426	0.715379007714	positive regulation of heparan sulfate proteoglycan biosynthetic process	3
GO:0072509	0.0329047415312	0.760532482415	divalent inorganic cation transmembrane transporter activity	2
GO:0005719	0.0545845109835	0.876269172741	nuclear euchromatin	29
GO:0005715	0.111590577083	nan	late recombination nodule	1
GO:0005713	0.0276892615571	nan	recombination nodule	1
GO:0005712	0.0777344115127	0.769285869432	chiasma	2
GO:0051877	0.0409134883951	0.843097070468	pigment granule aggregation in cell center	2
GO:0051870	0.0726613647962	0.782283765116	methotrexate binding	3
GO:0051873	0.0916738205792	0.49786836848	killing by host of symbiont cells	4
GO:0048339	0.0379612840469	0.634984164983	paraxial mesoderm development	8
GO:1903307	0.0326368186594	0.65554847159	positive regulation of regulated secretory pathway	7
GO:1903305	0.00422126225195	0.49179082647	regulation of regulated secretory pathway	2
GO:0051879	0.0414169441384	0.399924634398	Hsp90 protein binding	45
GO:0051878	0.0280613064128	nan	lateral element assembly	1
GO:0007626	0.0350898971053	0.104934507228	locomotory behavior	78
GO:0007625	0.0334885025725	0.448790669069	grooming behavior	13
GO:0007624	-0.0367284488493	nan	ultradian rhythm	1
GO:0007623	0.0425035733182	0.285476713458	circadian rhythm	75
GO:0006629	0.0563052294582	0.931234279324	lipid metabolic process	120
GO:0007621	0.0292375693263	0.61690120345	negative regulation of female receptivity	4
GO:0007620	0.0354486992328	0.786512884629	copulation	2
GO:0006624	0.0394382929077	0.827729314209	vacuolar protein processing	2
GO:0006625	0.051028035214	0.847249762273	protein targeting to peroxisome	75
GO:0006626	0.0537632381564	0.947963632391	protein targeting to mitochondrion	28
GO:0006627	-0.0156406514757	0.115015155799	protein processing involved in protein targeting to mitochondrion	8
GO:0006620	0.0384480142533	0.627509240937	posttranslational protein targeting to endoplasmic reticulum membrane	11
GO:0006621	0.0205857866618	0.305401432529	protein retention in ER lumen	10
GO:0006622	0.0502931816206	0.772059644259	protein targeting to lysosome	19
GO:0006623	0.0305715266171	0.501622228119	protein targeting to vacuole	8
