HP:0003566	0.0683358585029	0.887472004981	Increased_serum_prostaglandin_E2	2
HP:0003296	0.0327053282058	nan	Hyperthreoninuria	1
HP:0003297	-0.0527855741782	0.237676714407	Hyperlysinuria	3
HP:0003562	0.0395707023935	nan	Abnormal_metaphyseal_vascular_invasion	1
HP:0003563	0.0508790442243	0.971531420252	Decreased_LDL_cholesterol_concentration	8
HP:0003292	0.0507832843187	0.972065959977	Decreased_serum_leptin	7
HP:0003561	0.0297952210225	0.65546117486	Birth_length_less_than_3rd_percentile	9
HP:0001403	0.0210548130448	0.496210298933	Macrovesicular_hepatic_steatosis	11
HP:0003298	0.0503126414207	0.902076121659	Spina_bifida_occulta	57
HP:0031868	0.277708774832	nan	Optic_ataxia	1
HP:0003568	0.0234986105524	nan	Decreased_glucosephosphate_isomerase_activity	1
HP:0012393	0.0683087685703	0.752053991675	Allergy	10
HP:0003565	0.0107308283283	0.129937992918	Elevated_erythrocyte_sedimentation_rate	31
HP:0001153	0.0339937567487	0.730848801085	Septate_vagina	8
HP:0030012	0.0629728577052	0.656737719376	Abnormal_female_reproductive_system_physiology	46
HP:0003560	0.0715893120572	0.328181357143	Muscular_dystrophy	65
HP:0012397	0.152836647754	0.0527601218806	Aortic_atherosclerotic_lesion	9
HP:0004689	0.0544813808016	0.979213501691	Short_fourth_metatarsal	6
HP:0410056	-0.014830488714	nan	Decreased_level_of_erythritol_in_CSF	1
HP:0410057	-0.014830488714	nan	Increased_level_of_D-threitol_in_plasma	1
HP:0410054	0.109921295922	nan	Decreased_level_of_GABA_in_serum	1
HP:0410055	-0.014830488714	nan	Decreased_level_of_erythritol_in_urine	1
HP:0410051	0.00440234050405	nan	Increased_level_of_3-hydroxy-3-methylglutaric_acid_in_urine	1
HP:0410058	-0.014830488714	nan	Increased_level_of_D-threitol_in_CSF	1
HP:0410059	-0.014830488714	nan	Increased_level_of_D-threitol_in_urine	1
HP:0011403	0.00853177138316	0.418564606053	Abnormal_umbilical_cord_blood_vessels	8
HP:0011400	0.0159851829759	0.00377889011047	Abnormal_CNS_myelination	147
HP:0011401	0.0013406613321	0.638337342819	Delayed_peripheral_myelination	2
HP:0011406	-0.0847937799955	nan	Infancy_onset_short-trunk_short_stature	1
HP:0011405	-0.0323246990432	0.436967171193	Childhood_onset_short-limb_short_stature	2
HP:0011409	0.0302622017764	0.699865132332	Abnormality_of_placental_membranes	7
HP:0011150	0.00767261266659	nan	Myoclonic_absence	1
HP:0011151	0.0311498583273	0.711127727927	Obtundation_status	7
HP:0011153	0.0922396923413	0.212455730793	Focal_motor_seizure	24
HP:0009879	0.0582203767109	0.827926081442	Simplified_gyral_pattern	39
HP:0009875	0.0311332679934	nan	Triangular_shaped_distal_phalanges_of_the_hand	1
HP:0002165	0.00131501826856	0.638170122413	Pterygium_of_nails	2
HP:0002164	0.0589053116794	0.678734964208	Nail_dysplasia	111
HP:0002167	0.0528069932217	0.996235858494	Neurological_speech_impairment	725
HP:0002166	0.0274631344884	0.312259011382	Impaired_vibration_sensation_in_the_lower_limbs	38
HP:0002161	-0.0332197601553	0.432163367722	Hyperlysinemia	2
HP:0002160	0.0273706426527	0.60317740061	Hyperhomocystinemia	10
HP:0002162	0.0836104377937	0.114211913257	Low_posterior_hairline	63
HP:0410134	0.0082712332455	0.388107428647	Physical_urticaria	9
HP:0002169	0.0307907681047	0.344715088224	Clonus	44
HP:0002168	0.10122356349	0.300126100114	Scanning_speech	11
HP:0410132	-0.0423973113649	0.384699737164	Increased_level_of_L-pyroglutamic_acid_in_urine	2
HP:0003066	0.0888632743898	0.687093770643	Limited_knee_extension	3
HP:0030284	0.0261339151847	nan	Triangular_tongue	1
HP:0030281	0.0203727402072	nan	Cervical_C3/C4_vertebral_fusion	1
HP:0030280	0.000799975489333	nan	Rib_gap	1
HP:0030282	0.000799975489333	nan	Posterior_rib_gap	1
HP:0007537	0.0325930110945	nan	Severe_photosensitivity	1
HP:0030289	0.0155333124961	0.446355892578	Flattened_femoral_epiphysis	10
HP:0007530	0.0132768750504	0.718046302451	Punctate_palmoplantar_hyperkeratosis	2
HP:0006927	0.203910560609	nan	Unilateral_polymicrogyria	1
HP:0007592	0.0597964882699	0.949322973879	Aplasia/Hypoplastia_of_the_eccrine_sweat_glands	2
HP:0030137	0.0479870119869	0.964713904386	Prolonged_bleeding_following_circumcision	2
HP:0025070	0.0914155239684	nan	Abnormal_U_wave	1
HP:0025072	0.0914155239684	nan	Prominent_U_wave	1
HP:0025074	0.0235739094875	0.743581179893	Abnormal_QRS_complex	3
HP:0006660	0.0233333476977	0.432211472587	Aplastic_clavicle	17
HP:0006913	0.0761020715117	0.831800270244	Frontal_cortical_atrophy	2
HP:0006597	0.0391034263625	0.828131173965	Diaphragmatic_paralysis	6
HP:0006915	0.0101723060743	0.538049161221	Inability_to_walk_by_childhood/adolescence	5
HP:0006916	0.055647668631	nan	Intraaxonal_accumulation_of_curvilinear_autofluorescent_lipopigment_storage_material	1
HP:0006918	-0.000346897250326	nan	Diffuse_cerebral_sclerosis	1
HP:0006919	0.0522385255428	0.964004195221	Abnormal_aggressive,_impulsive_or_violent_behavior	137
HP:0006668	0.044905220924	0.942307982879	Twelfth_rib_hypoplasia	2
HP:0200128	0.0149350975008	0.584365180454	Biventricular_hypertrophy	5
HP:0031664	0.216597440907	nan	Systolic_heart_murmur	1
HP:0200120	0.000925919060995	0.502787677963	Chronic_active_hepatitis	4
HP:0200123	0.00922286685702	0.529041457735	Chronic_hepatitis	5
HP:0200125	-0.0307641041962	0.15334185737	Mitochondrial_respiratory_chain_defects	7
HP:0200124	0.0424106580411	nan	Chronic_hepatitis_due_to_cryptosporidium_infection	1
HP:0200127	-0.0359503372121	0.417698691128	Atrial_cardiomyopathy	2
HP:0006006	-0.0402918856494	0.395296881344	Hypotrophy_of_the_small_hand_muscles	2
HP:0006000	0.0163860292281	0.258935427863	Ureteral_obstruction	23
HP:0006009	0.0640909175861	0.531089070927	Broad_phalanx	74
HP:0011672	0.0126127551182	0.713519691963	Cardiac_myxoma	2
HP:0005297	-0.0847937799955	nan	Premature_occlusive_vascular_stenosis	1
HP:0005294	0.0671204498202	0.782013179948	Arterial_dissection	9
HP:0005292	0.124483525439	nan	Intimal_thickening_in_the_coronary_arteries	1
HP:0005293	0.0555555210573	0.922011961724	Venous_insufficiency	31
HP:0031258	0.0290752723064	0.759064191509	Delirium	4
HP:0031251	0.0301263393133	nan	Abnormal_subclavian_artery_morphology	1
HP:0008185	0.381019718854	0.00273506419669	Precocious_puberty_in_males	2
HP:0008187	0.0343267139711	0.461052508665	Absence_of_secondary_sex_characteristics	38
HP:0008186	0.0390567316678	0.877593242265	Adrenocortical_cytomegaly	3
HP:0008181	0.033113037578	nan	Abetalipoproteinemia	1
HP:0008180	0.0983186432733	0.043861735569	Mildly_elevated_creatine_kinase	47
HP:0004743	0.0175726648826	0.747559318218	Chronic_tubulointerstitial_nephritis	2
HP:0004742	0.0803114040117	0.451570400728	Abnormal_renal_collecting_system_morphology	18
HP:0008189	-0.0399346327179	0.397112376086	Insulin_insensitivity	2
HP:0008188	0.0648761121855	0.779216760515	Thyroid_dysgenesis	13
HP:0009595	0.0847787016809	nan	Occasional_neurofibromas	1
HP:0009594	0.118369765001	0.0810032010503	Retinal_hamartoma	17
HP:0009591	0.0225299861546	0.604762476311	Abnormality_of_the_vestibulocochlear_nerve	7
HP:0009590	0.0847787016809	nan	Unilateral_vestibular_Schwannoma	1
HP:0009593	0.0973989959564	0.684161699291	Peripheral_Schwannoma	2
HP:0009592	0.448816768814	9.79725540496e-22	Astrocytoma	14
HP:0009599	0.0228599080479	0.737551917955	Abnormality_of_thumb_epiphysis	3
HP:0000408	0.0464639777548	0.843604101977	Progressive_sensorineural_hearing_impairment	23
HP:0000158	0.0492535965979	0.82415241433	Macroglossia	92
HP:0000159	0.0540370897371	0.839532702442	Abnormal_lip_morphology	654
HP:0000152	0.0529020461262	0.982696676871	Abnormality_of_head_or_neck	2115
HP:0000153	0.0594097987554	0.097276461061	Abnormality_of_the_mouth	1403
HP:0000150	0.0389336090948	0.746256797143	Gonadoblastoma	13
HP:0000151	0.0462254466338	0.887478178098	Aplasia_of_the_uterus	11
HP:0000157	0.0419848032384	0.278789858264	Abnormality_of_the_tongue	236
HP:0000154	0.0714225916899	0.204764074851	Wide_mouth	111
HP:0000155	0.0427290076102	0.764913259049	Oral_ulcer	21
HP:0100639	0.0382522274028	0.561400385233	Erectile_abnormalities	38
HP:0011368	0.0698850277884	0.0513144185114	Epidermal_thickening	308
HP:0008239	0.00557000827756	nan	Adrenal_medullary_hypoplasia	1
HP:0011363	0.100026140993	0.0845916491663	Abnormality_of_hair_growth_rate	32
HP:0011362	0.051959628722	0.906169543485	Abnormal_hair_quantity	426
HP:0011361	0.0859270205875	0.0117578929839	Congenital_abnormal_hair_pattern	138
HP:0011360	0.227070186803	0.000738103980868	Acquired_abnormal_hair_pattern	9
HP:0008233	0.0136625007008	0.571809663431	Decreased_circulating_progesterone	5
HP:0008232	0.0334270481787	0.565751300692	Elevated_circulating_follicle_stimulating_hormone_level	21
HP:0008231	0.0931938095154	0.712570627456	Macronodular_adrenal_hyperplasia	2
HP:0011364	0.04466589935	0.832922177265	White_hair	16
HP:0400008	0.0509202142855	0.975864757621	Menometrorrhagia	6
HP:0009049	0.207239331754	0.025826228683	Peroneal_muscle_atrophy	5
HP:0004527	0.100431125054	nan	Large_clumps_of_pigment_irregularly_distributed_along_hair_shaft	1
HP:0009046	0.0584158928181	0.833443803464	Difficulty_running	34
HP:0009045	0.0782122053836	0.714133897191	Exercise-induced_rhabdomyolysis	5
HP:0004524	0.00939528216518	nan	Temporal_hypotrichosis	1
HP:0004523	0.0174475106998	0.692395479646	Long_eyebrows	3
HP:0009042	0.0897540114827	0.679782163906	Marked_muscular_hypertrophy	3
HP:0003165	0.0353315699917	0.661620288399	Elevated_circulating_parathyroid_hormone_level	15
HP:0031879	0.0284790668874	0.38105143471	Abnormal_eyelid_physiology	31
HP:0031878	0.192227404166	0.0275083217352	Acromicria	6
HP:0031873	0.0375467250893	0.864300545579	Early_chronotype	3
HP:0400000	-0.0847937799955	nan	Tall_chin	1
HP:0011099	0.00450760321951	nan	Spastic_hemiparesis	1
HP:0011098	0.0194489184985	0.542144373037	Speech_apraxia	8
HP:0011094	0.0407721723245	0.892736171017	Overbite	3
HP:0011097	0.0554246234227	0.937441045713	Epileptic_spasms	22
HP:0011096	0.0325752648759	0.438751959012	Peripheral_demyelination	35
HP:0011090	0.0279074139184	nan	Fused_teeth	1
HP:0012242	0.0364891799098	0.881403433626	Superior_rectus_atrophy	2
HP:0032476	0.00731344777977	nan	Abnormal_circulating_vitamin_B6_level	1
HP:0012713	0.0253922684552	nan	Moderate_hearing_impairment	1
HP:0400005	0.369295143152	nan	Short_ear	1
HP:0011895	0.0398936284283	0.459754602733	Anemia_due_to_reduced_life_span_of_red_cells	78
HP:0011897	0.0263494742773	0.767165524841	Neutrophilia	3
HP:0011891	0.0137647068637	0.721377667879	Post-partum_hemorrhage	2
HP:0011890	0.0360171282086	0.718786277298	Prolonged_bleeding_following_procedure	11
HP:0011893	0.0700804959502	0.0906482250912	Abnormal_leukocyte_count	228
HP:0011892	0.153484135719	0.111490525118	Vitamin_K_deficiency	6
HP:0003170	0.0336310870371	0.361688630871	Abnormality_of_the_acetabulum	54
HP:0003173	0.0295812445361	0.574289678646	Hypoplastic_pubic_bone	14
HP:0003172	0.0337180989007	0.513527851994	Abnormality_of_the_pubic_bone	28
HP:0003175	0.0251547809955	0.488828187986	Hypoplastic_ischia	15
HP:0003174	0.0186709529357	0.31200469507	Abnormality_of_the_ischium	21
HP:0003177	0.00400186898062	0.440039864784	Squared_iliac_bones	6
HP:0010948	0.00853177138316	0.418564606053	Abnormality_of_the_fetal_cardiovascular_system	8
HP:0002803	0.0376251795983	0.280591592328	Congenital_contracture	120
